,Time (yrs),R (AU),Vr (m/s),Vt (m/s),m (kg),theta (rad),T radial (N),T tangential (N)
28,0.15397119738546827,0.99957767926044,-185.54126028915553,29503.173407547438,2453.7248731711525,0.9594771814649441,0.007993007469271531,-0.13189587756192336
29,0.16471476009469635,0.9991096854098326,-229.17878837868284,29498.1973822184,2451.400686600457,1.0261625749183874,0.0029840234397472127,-0.14358828469666496
30,0.17578300407057557,0.9985216564315093,-276.6282566540167,29492.97922098385,2448.6048552070556,1.0948880838227548,-0.003040061692261468,-0.17057484744311516
31,0.18717104188774192,0.997797677713412,-328.55237302792347,29490.22018100008,2445.6238064304575,1.165634568649211,-0.009232325305256256,-0.15122915327367406
32,0.1988738449089347,0.996921067470202,-384.23987917258773,29495.188134940083,2443.0267988803157,1.2383973700910935,-0.013172169449526068,-0.12951856299873915
33,0.21088624550549104,0.9958765710330254,-443.0479388044289,29507.185710085923,2440.679591222285,1.3131787327835662,-0.018177550146709777,-0.1189948177271616
34,0.22320293933921578,0.9946491024515403,-505.4803363316055,29520.80268717194,2437.827262474095,1.3899777092145609,-0.03542723499877786,-0.17972697517292613
35,0.2358184877046217,0.9932179887342852,-574.3372286950245,29530.133831935294,2433.6509375640103,1.4687743103148205,-0.05103933179273458,-0.20180833912841162
36,0.2487273199305026,0.9915609336680646,-646.3374387715112,29552.390730981788,2430.1959842057868,1.5495670452264905,-0.037261495280269376,-0.11875159761805162
37,0.2619237358397805,0.9896689517058811,-716.6849954529632,29593.88887445782,2428.255589860863,1.6323980569381802,-0.024444725522355853,-0.061616557640917544
38,0.27540190826653954,0.9875418999673634,-783.4119820219842,29650.262376765204,2427.267018747287,1.7173107587172625,-0.013143226674500196,-0.02746488457160375
39,0.28915588562913497,0.9851848991893971,-845.6683182546886,29717.224465982228,2426.7237636343384,1.8043400213319436,-0.010274346603227973,-0.01741583217832561
40,0.30317959455824245,0.982605840890189,-902.2044995217143,29793.66688934548,2426.492199626514,1.8935132540276873,0.00011266726382673312,-3.188128530468197e-05
41,0.31746684257868335,0.9798196114378436,-951.4995288272279,29878.65650129376,2426.5396419800522,1.9848589355029227,-0.00023957479806019217,6.66040970756839e-05
42,0.33201132084384655,0.9768423142602654,-994.2064305548987,29969.57988623128,2426.50015027901,2.0783983185825834,-0.0003420192140978601,-0.00030774535302977913
43,0.34680660692149634,0.97369350073485,-1028.618281739576,30066.511496785202,2426.518122015398,2.174149537616802,-0.0001647535110453416,-9.550910043450518e-05
44,0.3618461676297355,0.9703975068373621,-1054.2708292490101,30168.60030100244,2426.501806542274,2.2721284553207184,0.00025524848859857546,-7.163349155347647e-05
45,0.37712336192187373,0.966983153982666,-1069.7939179255277,30275.098129905644,2426.522830049777,2.3723466135802935,-0.0001621819355837314,-0.00016220514200552597
46,0.3926314438189265,0.9634833565299648,-1074.908916627922,30385.051927720084,2426.4938479610187,2.4748099434154396,-0.0004225931341674656,-0.00019983193186748964
47,0.408363565388448,0.9599353578695877,-1068.261688979819,30497.321111072124,2426.503921612491,2.5795172534701867,-0.0002399631708447292,0.0002690631015740352
48,0.4243127797683846,0.9563809180485858,-1049.4366179524625,30610.763755899923,2426.4936507714056,2.6864586842392777,5.483383197882787e-05,0.0005441783788540927
49,0.44047204423461417,0.9528626190983552,-1021.0010496599323,30725.810760896755,2426.0170011026867,2.7956154329193406,-0.04801609447635366,0.03036488693544418
50,0.45683422331081264,0.9493929972350459,-997.9405815287726,30855.662390937312,2422.41485913535,2.906985659256488,-0.1788223059840831,0.14765132619485355
51,0.4733920919192801,0.9459476689623726,-980.7758081008839,31016.654041534,2413.8539545177637,3.020630453050765,-0.27744626201822237,0.299262118127622
52,0.49013833857133066,0.9425428484155763,-948.7071124075732,31207.03505016409,2401.506499462537,3.1366446572888576,-0.3002782986262497,0.39975349038404995
53,0.5070655685958407,0.9392765100295963,-879.1608147850894,31408.80158264066,2387.927220629985,3.2550780319962094,-0.2583270153705652,0.42809732305951564
54,0.5241663074045261,0.9363111946993474,-762.7147205875766,31607.492137211837,2374.3694965829404,3.375894789054067,-0.22164448439469203,0.44818957999866443
55,0.5414330037925101,0.93382354913133,-600.0283939460908,31797.080503032932,2360.594975654477,3.4989976300966315,-0.18456976707832212,0.46468709066574704
56,0.5588580332727233,0.9319957924410531,-390.41590018654114,31969.354796225784,2346.7530583016473,3.624231644969575,-0.1521073992134005,0.4763018344727768
57,0.5764337014426609,0.9310091532842253,-136.63939122365935,32117.35254599858,2332.745671549971,3.7513785856998934,-0.11995940259786617,0.4853965422853184
58,0.5941522473820152,0.9310394274139229,159.06743216429322,32233.671903877766,2318.6624419601394,3.8801579052091646,-0.09016389280345005,0.49180335359548766
59,0.6120058470796792,0.9322504116851074,491.45111249030595,32312.17130918398,2304.439000058388,4.010228460514483,-0.060522730822864156,0.4963235179279382
60,0.6299866168886088,0.9347887241609686,855.5515574756834,32347.07281217022,2290.1434607092615,4.141195230787144,-0.03233672895614697,0.49895329165675883
61,0.6480866170070203,0.9387776697400707,1243.7492295882337,32334.336345892,2275.7266346930546,4.272618544873882,-0.004182116125702149,0.4999825426892083
62,0.6662978549843827,0.9443135405046446,1649.4460290416212,32270.890526428055,2261.245519784289,4.404027495510315,0.02452300445661723,0.49939828723867347
63,0.6846122892506581,0.9514623552155606,2063.7616965469238,32155.7388264449,2246.659855893275,4.534934803169516,0.0516352325583558,0.49732669791068806
