,Time (yrs),R (AU),Vr (m/s),Vt (m/s),m (kg),theta (rad),T radial (N),T tangential (N)
18,0.1893879854640654,1.1498769014868249,6433.565955674298,29079.044022953767,2468.240761583828,1.2048050596718152,0.09892216659039835,-0.009714990638292117
19,0.20953629683753908,1.1776955819265125,6686.596836180521,28385.202648923158,2464.429842955654,1.3094169453176612,0.12922176349230577,-0.04234192264729847
20,0.23050717219084055,1.2076148043318733,6870.77312869068,27666.527270603237,2459.421660946859,1.4130487334766288,0.14884085688278842,-0.07922538541724294
21,0.25226332606303237,1.2393333072771768,6983.669927654203,26929.007845349526,2452.7540093188218,1.5151272826017066,0.16560224802392845,-0.12875798615353287
22,0.2747660767987214,1.2724938298337243,7019.716071468398,26186.622572209144,2445.0451077519147,1.615187141204699,0.160083898244401,-0.1596889926792886
23,0.29797541532210625,1.306688442570054,6983.048711929701,25443.17923328025,2435.4233066723114,1.712882696145748,0.1833736045296778,-0.23532514337114308
24,0.3218500762712762,1.3415072217900745,6877.064135680638,24702.973006852564,2423.2732620882357,1.8079399618981218,0.1795165896279128,-0.278304887545524
25,0.3463476113662414,1.3764969417771704,6697.393362454861,23981.73563262094,2409.9357568763035,1.900198159987802,0.16782733894642848,-0.31667102267053154
26,0.37142446488022196,1.4111873021523866,6451.189574950386,23280.368150996335,2394.669533207989,1.9895852295980379,0.16738760413847398,-0.3723705790867875
27,0.3970360510799847,1.4451240391083764,6143.161426965361,22599.470820583058,2376.9947525611587,2.076075887556599,0.16037769661443285,-0.42425079975362257
28,0.4231368334975334,1.477848929662462,5773.445574866331,21950.461295108165,2357.9841599147558,2.159704161875482,0.14061124852264326,-0.43589688260592924
29,0.4496804058921954,1.5089013928333452,5346.261026169629,21340.694889554594,2338.246502173151,2.240582947090813,0.12764701058039535,-0.464688289812585
30,0.47661957475915306,1.5378503046135645,4867.8400428549085,20766.08154066121,2317.097836287812,2.3188459291399375,0.11401472536218188,-0.4855669866367847
31,0.5039064432377173,1.564287211648243,4340.841664454937,20234.344428033553,2295.3909501808585,2.3946542833419238,0.09741682138739068,-0.49041815107653375
32,0.531492496270152,1.5878241471244225,3768.3290421599477,19753.350539332892,2274.014078447311,2.46820922318362,0.07644956707502959,-0.4563497698287777
33,0.5593286868596402,1.6080995722087854,3154.276781018022,19343.651515080233,2255.3170793748773,2.5397751852746984,0.05312507775686084,-0.37184777272728486
34,0.5873655232740224,1.6247946051302262,2505.1339662531373,19023.805850101962,2241.3865593219857,2.6096952479754023,0.028045675956261375,-0.24008003728006277
35,0.6155531570402654,1.6376531256154216,1831.4855163288917,18800.01328237285,2232.903156782681,2.6783725757402195,0.015751291985506774,-0.1621234342333212
36,0.6438414715732048,1.6465080148962092,1144.286454124417,18626.623543356116,2224.725267552879,2.7461351183878606,0.014144956959470397,-0.2031293336646601
37,0.6721801712809844,1.651249183264182,445.0938296466358,18493.13850256812,2215.732878403407,2.813175268625868,0.010390876878979091,-0.179558839265587
38,0.700518870988764,1.6517883947829435,-265.98102761686135,18427.358154492227,2209.055494689636,2.8797436916474095,0.002482212979934368,-0.11605700253201721
39,0.7288071855217033,1.6480730822669385,-984.187027290049,18433.13629019212,2205.0785310705273,2.946151010068111,0.0012851433582266277,-0.06714732200671782
40,0.7569948192879463,1.6401063837851195,-1705.1364506924106,18496.408086788822,2202.163724351657,3.0126876962752136,-0.002437018870217713,-0.06706964225572701
41,0.7850316557023284,1.6279249527199153,-2428.4251501879817,18612.0715273202,2199.6425863348427,3.0795949553828534,-0.004727591437326705,-0.03797372702127635
42,0.8128678462918165,1.611598428356683,-3151.231686810344,18783.3843966084,2197.7218625766377,3.1471346874787436,-0.00715638639953534,-0.07991492379464539
43,0.8404538993242515,1.591224784078204,-3875.7152603382397,18957.440301793136,2190.396728772927,3.215476169819854,-0.010850383999598725,-0.24995489239513438
44,0.8677407678028156,1.5668940744030369,-4608.643043518362,19147.46341286356,2178.9659437226014,3.284670055450073,-0.01505165308338453,-0.22871738890088372
45,0.8946799366697734,1.5387051827379208,-5345.354255449161,19441.459059299574,2172.785811033353,3.3550018426563617,-0.0058385703174059595,-0.06211195681263336
46,0.9212235090644355,1.5068414660433909,-6072.717123692974,19844.596575286007,2171.914821398563,3.4269577740999932,0.000506243265844578,0.00042796563541256717
47,0.947324291481984,1.4715514757023525,-6787.619715399125,20320.53276635964,2171.923643631386,3.5009357932642424,-0.00034277821164466335,-0.0014884584298022066
48,0.9729358776817468,1.4331154125153995,-7486.110952016831,20865.150040240656,2171.8687560437447,3.577261051820413,0.00023798796294980873,-0.00037671637411457984
49,0.9980127311957272,1.3918525125653545,-8163.567001828746,21483.310898934935,2171.8744298751203,3.6562717341413595,-0.0007193327822345666,-0.001961096354357134
50,1.0225102662906926,1.3481222242570787,-8813.04476382561,22179.748988803654,2171.873785075804,3.738322395499804,0.000373254749504766,0.00029653605549070233
51,1.0463849272398624,1.3023309110703236,-9426.282942306963,22959.939032326667,2171.894216524772,3.8237853596817692,0.0005168961627225536,0.00042980201058485896
52,1.0695942657632473,1.2549318021049465,-9993.118104310564,23826.841997677,2171.880558633513,3.9130388906854616,0.00018337859492998182,-0.001610441639736771
53,1.0920970164989363,1.2064264610961224,-10501.488003248174,24784.47219989263,2171.84572365915,4.0064560119628085,-4.1612815761639656e-05,-0.00037782967959180773
54,1.113853170371128,1.1573673627909098,-10935.850325249672,25834.94813971535,2171.847792669608,4.1043910993713,0.0005240712188477175,-0.000422944519398
55,1.1348240457244296,1.1083571787825641,-11279.058229646418,26977.234438090876,2171.831156788853,4.207149461602542,-0.00011930322403418639,-0.00011829474162859812
56,1.1549723570979034,1.0600421244224632,-11511.136504274285,28206.80846458959,2171.8393919880123,4.314949145664178,7.467832576309676e-05,-6.480804014380482e-05
57,1.174262281516515,1.0131033030071546,-11611.000006643062,29513.591047507824,2171.8220646970644,4.427869543265497,-2.2909771457887383e-05,-0.0005662559717517026
58,1.1926595221820104,0.9682383616924998,-11557.37825275861,30880.992270074323,2171.823738989236,4.545786607943455,-0.0003280730806668389,-0.00037832402705916614
59,1.2101313694498044,0.9261347519174614,-11331.98399189424,32284.935013112456,2171.8098327461444,4.668301686227195,-0.0010111862084947307,0.0007275893859013812
60,1.226646758983184,0.8874341188339041,-10921.384335944262,33693.08071281872,2171.7879006688836,4.7946699924915,-0.00033437130031998977,0.0006754900928500767
61,1.242176326980934,0.8526889427107507,-10322.217467306971,35066.05303842678,2171.7914983710502,4.9237453183772,-3.296590162130569e-05,4.158282246602347e-05
62,1.2566924623793405,0.8223139235030127,-9543.555417464928,36361.42732581439,2171.779731460443,5.053964950611512,-0.00037876515167194414,0.0006521205970736974
63,1.2701693559341842,0.7965430286735032,-8609.748016270485,37537.90295068312,2171.786065051702,5.183393221973532,-0.00016586891908127217,0.0001969471976277461
64,1.2825830460924645,0.7754025651293128,-7557.494453660365,38561.61620759097,2171.727779739795,5.309828483389032,0.005239904214491278,0.0030398017202770463
65,1.2939114615662632,0.7587065114292365,-6435.986526646167,39410.54098508231,2171.6474322569848,5.430965172420744,-0.0007046069471089511,-0.0001402175577469764
66,1.3041344605201564,0.7460739806913173,-5298.591461549349,40077.72491691212,2171.659952361235,5.544574460448975,0.0005254377386963949,0.0001833986091159794
67,1.3132338662728151,0.7369785238911545,-4195.944023096108,40572.45698523615,2171.6403028699697,5.648671495511365,-0.0005189982016974395,6.597595431956757e-05
68,1.321193499374546,0.7308054497786431,-3172.659112204559,40915.09806888284,2171.6524938132084,5.741624102019381,0.00029553529453468655,3.204262570036889e-05
69,1.3279992057928922,0.7269128320930132,-2263.1558049546097,41134.21412363436,2171.6297282749824,5.82219430018992,-0.00017349786609699962,-0.0014495229175833214
70,1.333638880467147,0.7246852286107771,-1491.6256558907753,41260.63089866129,2171.61814973998,5.889518138212106,0.0017145626211585152,0.006389148973693202
71,1.3381024834344697,0.7235750680732632,-873.2306079492247,41325.0635198024,2171.4952426876125,5.943044914719356,-0.003152605906393624,0.024724262811456267
72,1.3413820336295337,0.7231303622381656,-416.2518903985584,41351.37533408077,2171.396186735775,5.982456013759384,0.0010330870953451912,0.009925885731178568
73,1.343471445786692,0.7230116118033678,-124.2650632348204,41358.394203815,2171.368209320445,6.0075837488092905,0.006265137384357568,0.007011517755733026
74,1.3443603425619688,0.723,0.0,41359.11502560301,2171.3578973511467,6.018275524403587,-0.00024962537671802365,-0.001508924074456799
