,Time (yrs),R (AU),Vr (m/s),Vt (m/s),m (kg),theta (rad),T radial (N),T tangential (N)
64,0.9202224780766355,0.9673066204087402,-4480.432915154166,26467.98355635391,2196.0309724270446,7.111820026691985,-0.02288445598967356,-0.48138489590348515
65,0.944433556362302,0.9415310081707119,-5648.3876135141145,27031.051542700236,2178.3718322625764,7.254344974377695,-0.050478868902977946,-0.4400786337491396
66,0.9687477964605511,0.9096391197092679,-6826.6388217048325,27813.759217073835,2160.48149820851,7.405655981378518,-0.07247640157248308,-0.48271204895463565
67,0.9931544618874143,0.8716084367250366,-7988.491562812957,28858.92072530905,2142.2935882523634,7.568737398520808,-0.097918406166251,-0.3945066603899849
68,1.0176427753465003,0.8276175987264862,-9075.722058961617,30293.224323575985,2131.1673950788513,7.747736537624863,-0.08132068360480722,-0.13750396748820146
69,1.042201923487946,0.7783719217042204,-9947.281737690377,32188.798081499597,2128.4140564287977,7.94843016566416,-0.01194138255459265,-0.007794980507198381
70,1.066821061683287,0.7253907811956942,-10445.253309151913,34538.31543440425,2127.782410453058,8.177998865858012,-0.029519776423442293,-0.0041404296455114465
71,1.0914893188141397,0.6711570494960808,-10338.284842791865,37329.36669954791,2126.6407557390157,8.444953124282149,-0.0160238027740304,0.00494540869800652
72,1.1161958020725828,0.619723380784048,-9271.897233715834,40430.58211730164,2126.250615825758,8.758329437137975,-0.007915056387773458,0.014483069970390929
73,1.1409296017711124,0.5770564917282892,-6896.719378677121,43430.884046963074,2124.8802213602175,9.12400734289682,-0.02400513552590292,0.04067378483165006
74,1.165679796160054,0.5504289780843173,-3129.2836755426065,45547.258038874745,2123.0872829674468,9.537106066291848,-0.01720544038579292,0.039394450427731466
75,1.1904354562502995,0.5459131097788508,1438.2284841955695,45940.70052446667,2121.219055630996,9.974649598911437,0.006140696471862829,0.05301881742119294
76,1.2151856506392409,0.5647666092559497,5652.937138306473,44424.363079903116,2119.28269381304,10.400876982303297,0.009731907017416136,0.035377970424592876
77,1.2399194503377704,0.6025059454794862,8617.992607039998,41648.65719220285,2118.4581366648304,10.786071921892686,0.008136170273529843,0.009649169130696588
78,1.2646259335962136,0.6518841275577244,10176.348649236239,38499.25785932297,2117.7174850724014,11.11870514180655,0.004081007739443569,0.024806538262667502
79,1.2892941907270665,0.7062392163338963,10631.478777974216,35545.484972637285,2116.810702022348,11.401657522852823,0.008350610558288849,0.018195591695698256
80,1.3139133289224074,0.7608074321692962,10356.076047624014,32999.05936200659,2116.0774921529146,11.6434438642038,0.015992637297531823,0.008271230193093141
81,1.338472477063853,0.8125675435200839,9634.239584447387,30901.199587540526,2115.3007072612522,11.85300485196055,0.027067086199772394,0.002842401192250387
82,1.3629607905229393,0.8597199207461093,8644.963188134449,29200.353539933374,2114.0862496083823,12.037878165552474,-0.0002855201820781531,-0.02186850796023533
83,1.3873674559498024,0.9011813634955006,7494.705417403018,27854.196673661947,2113.8287479420464,12.203967588501959,0.010532526649701154,-0.01761051631728583
84,1.4116816960480514,0.9363993542055882,6273.337358820717,26763.911333035165,2108.9555478079114,12.355793046818578,0.0664008410031703,-0.2475158377737986
85,1.4358927743337182,0.9651067652258976,4992.816492012102,25845.002029304633,2095.4867025250023,12.496503955204878,0.05784223741593652,-0.4014423568517539
86,1.4599899998761854,0.9870338692618429,3652.697604422864,25120.309821045827,2079.3601697030012,12.628636947872518,0.04829227501271982,-0.42571178041986985
87,1.483962732019002,1.0019697032473553,2264.5896862623954,24592.666530278213,2063.141770605767,12.754475055503141,0.02319027427016873,-0.42370052941050057
