2039-12-04 16:55:53.611,2040-02-28 11:41:16.170,2041-10-19 01:11:35.078,2046-12-07 17:27:13.124,106.83938285063068,105.36023610907695,11905.104044032289,-10906.104044032289,29028.76573042696,-28029.76573042696,-85.7815110952886,-598.5627188465335,-1875.6775236823162
2039-12-03 08:10:43.525,2040-03-13 01:11:35.078,2041-11-03 01:11:35.078,2046-12-03 00:58:55.792,111.44391618456625,109.91813358027042,8984.00942172083,-7985.00942172083,8114.4106938554505,-7115.4106938554505,-100.70893001291972,-599.9999999993421,-1855.9912119698015
2040-01-10 22:37:18.145,2040-03-28 01:11:35.078,2041-11-18 01:11:35.078,2046-12-15 20:40:09.446,120.00000002863601,120.00000002120848,51998.91030051251,-50999.91030051251,42005.78979710297,-41006.78979710297,-77.10714043540818,-599.999999994683,-1853.8115088844334
2040-01-19 10:47:27.663,2040-04-12 01:11:35.078,2041-12-03 01:11:35.078,2047-01-02 07:34:33.181,126.6728397673379,118.69828857427653,56157.048672973106,-55158.048672973106,32465.60102909273,-31466.60102909273,-83.60008582017807,-599.9999999992839,-1856.2659502714093
2040-02-09 22:37:18.152,2040-04-27 01:11:35.078,2041-12-18 01:11:35.078,2047-01-14 20:40:09.445,120.00000001031303,120.00000002242115,52483.18271654411,-51484.18271654411,29487.22146624766,-28488.22146624766,-77.10714034923085,-599.9999999959406,-1853.8115088808333
2040-04-22 08:31:11.927,2040-05-20 17:58:58.576,2042-01-02 01:11:35.078,2047-01-14 19:27:44.197,179.9999999946335,103.91068366343157,31949.74829496054,-30950.74829496054,21832.832113955366,-20833.832113955366,-28.394289911487427,-591.3004224815853,-1838.761216649622
2040-04-06 04:17:14.594,2040-06-03 04:57:44.783,2042-01-17 01:11:35.078,2047-02-10 23:46:32.781,135.17298682639677,111.85476271555167,65193.880585860046,-64194.880585860046,20401.056274720715,-19402.056274720715,-58.02812718345548,-592.8429432310162,-1850.9409456380702
2040-06-02 09:52:02.803,2040-08-03 17:04:54.692,2042-02-01 01:11:35.078,2047-02-18 17:04:23.196,121.64567287019185,106.52691099728372,56073.12206453957,-55074.12206453957,40105.80280622323,-39106.80280622323,-62.30060057014806,-546.3379674308969,-1843.6616680298594
2040-04-09 22:37:18.153,2040-06-26 01:11:35.080,2042-02-16 01:11:35.078,2047-03-15 20:40:09.446,120.00000000896749,120.00000002226714,98642.80450618055,-97643.80450618055,54791.194921467395,-53792.194921467395,-77.10714036390326,-599.9999999771736,-1853.8115088833724
2040-04-24 22:38:30.349,2040-07-11 01:11:35.210,2042-03-03 01:11:35.078,2047-03-30 20:40:37.943,120.00010016537004,119.99999517658466,103087.2999114714,-102088.2999114714,60310.84266767539,-59311.84266767539,-77.10630627023261,-599.9999984682345,-1853.8118387138088
2040-05-13 00:45:04.977,2040-07-27 03:34:21.695,2042-03-18 01:11:35.078,2047-04-15 05:37:03.911,120.65193559562518,118.08671780969983,96025.44594005782,-95026.44594005782,58301.62259401064,-57302.62259401064,-75.11755460505722,-598.9008493418659,-1854.1843614959016
2040-02-14 00:22:01.286,2040-08-12 00:19:32.795,2042-04-02 01:11:35.078,2047-04-30 07:38:26.907,155.40976217764958,107.54415806760538,39629.52894741885,-38630.52894741885,17543.75163303562,-16544.75163303562,-179.99828135114527,-598.0361375327425,-1854.268655429871
2040-04-29 00:46:31.272,2040-08-25 01:11:35.079,2042-04-17 01:11:35.078,2047-05-15 00:35:36.277,95.00000000924514,90.00100000120696,60550.61352561536,-59551.61352561536,22839.215521379938,-21840.215521379938,-118.01740516943406,-599.9999999870856,-1853.975013872504
2040-05-27 05:10:45.704,2040-10-10 23:36:16.401,2042-05-02 01:11:35.078,2047-07-04 09:11:51.411,179.99440702354119,105.61936800340382,23035.5612257814,-22036.5612257814,22613.871145093108,-21614.871145093108,-136.76771640815466,-568.066188388057,-1889.3335223734591
2040-05-27 23:25:03.685,2040-09-26 08:25:38.093,2042-05-17 01:11:35.078,2047-06-18 22:43:05.815,119.05572374655252,118.03187194044433,90170.01336956111,-89171.01336956111,76914.05052456219,-75915.05052456219,-121.37539824877086,-597.6985762122902,-1858.896883532084
2040-07-23 21:54:46.668,2040-10-09 01:11:35.128,2042-06-01 01:11:35.078,2047-06-28 20:39:53.890,119.99244624330638,120.00973816948337,80746.82769945003,-79747.82769945003,86007.91280870617,-85008.91280870617,-77.13667199876824,-599.9999994190193,-1853.8113288411325
2040-08-07 22:37:14.253,2040-10-24 01:11:35.078,2042-06-16 01:11:35.078,2047-07-13 20:40:09.303,119.99998899308522,120.00002656919426,72185.9090567045,-71186.9090567045,89929.69623398026,-88930.69623398026,-77.10718547520314,-599.9999999976811,-1853.8115072364064
2040-08-22 22:26:14.969,2040-11-08 01:13:13.012,2042-07-01 01:11:35.078,2047-07-28 20:57:58.932,119.99788600033551,120.00112473655852,63452.88374420118,-62453.88374420118,94093.87795007888,-93094.87795007888,-77.11594957247324,-599.9988665056422,-1853.8238872033621
2040-11-15 16:54:03.005,2040-12-16 02:14:16.584,2042-07-16 01:11:35.078,2046-05-17 09:55:22.530,97.76897811660028,105.10889755570855,43423.5429258961,-42424.5429258961,38862.05917230692,-37863.05917230692,-30.389046044713375,-576.9564640545566,-1401.3637436598976
2040-08-19 07:23:33.301,2040-12-08 01:11:36.197,2042-07-31 01:11:35.078,2047-07-28 13:47:04.560,95.0000055638738,108.92801691879234,28372.59526997466,-27373.59526997466,31241.65369933834,-30242.65369933834,-110.74170018124298,-599.9999870485194,-1823.524646780628
2040-10-06 22:53:31.264,2040-12-23 01:25:58.746,2042-08-15 01:11:35.078,2047-09-11 20:45:01.565,119.99534695287876,120.00531190937967,25023.102007484955,-24024.102007484955,99388.688708802,-98389.688708802,-77.10587363971639,-599.9900038385897,-1853.8148898940015
2040-10-18 10:32:26.831,2041-01-27 02:58:02.985,2042-08-30 01:11:35.078,2047-09-23 22:32:19.556,95.00002130365274,126.32843303044417,86738.76175147333,-85739.76175147333,125558.24615082332,-124559.24615082332,-100.68444623225339,-579.9260658857163,-1850.889403675652
2040-08-01 08:02:19.316,2041-01-28 08:02:19.316,2042-09-14 01:11:35.078,2047-09-24 02:55:58.933,115.76553816302768,125.05702637745078,30466.659284448793,-29467.659284448793,120434.16158109398,-119435.16158109398,-179.99999999996314,-593.7147657662057,-1836.0724983270372
2041-07-05 19:48:56.642,2041-08-04 20:56:46.059,2042-09-29 01:11:35.078,2047-10-23 02:40:57.553,136.6994161046876,102.52146474160062,76302.16231778823,-75303.16231778823,49859.22511888165,-48860.22511888165,-30.047099740107313,-420.17695623296134,-1850.0620656803537
2041-01-18 13:16:30.919,2041-06-23 10:24:50.608,2042-10-14 01:11:35.078,2047-11-27 06:02:05.606,115.42406653498296,98.56923626079151,23878.6922898793,-22879.6922898793,20760.846368150345,-19761.846368150345,-155.88078343429936,-477.61579247781395,-1870.2017422254119
2041-10-02 16:32:45.882,2041-10-19 21:14:46.869,2042-10-29 01:11:35.078,2048-02-01 05:30:17.310,97.49426962636967,90.31946308290726,41357.43664326013,-40358.43664326013,69298.50684841932,-68299.50684841932,-17.19584476395263,-374.16444685843794,-1921.1796554588195
2041-04-29 03:48:13.797,2041-05-15 02:12:34.297,2042-11-13 01:11:35.078,2047-12-18 14:49:28.174,139.5866650416729,102.2466057229799,14325.196877183398,-13326.196877183398,13073.35944835237,-12074.35944835237,-15.933570597687526,-546.9576479324631,-1861.5679756539146
2040-11-22 00:19:48.624,2041-04-07 11:24:57.676,2042-11-28 01:11:35.078,2048-01-02 08:13:17.253,95.62798485951868,90.001,79722.64829959851,-78723.64829959851,69626.95645934873,-68627.95645934873,-136.4619103174938,-599.5740440060539,-1861.2928492472226
2041-06-27 12:09:30.984,2041-07-11 12:09:30.984,2042-12-13 01:11:35.078,2048-09-07 00:14:08.065,96.44054810022895,99.22425085420389,20445.338429682557,-19446.338429682557,7664.311100540795,-6665.311100540795,-14.000000000000616,-519.5431029413911,-2094.9601040213124
2041-05-23 14:54:03.770,2041-06-06 14:54:03.781,2042-12-28 01:11:35.078,2048-01-19 21:11:23.042,179.3974457272097,112.20691398933688,6158.912817479123,-5159.912817479123,18870.19253766736,-17871.19253766736,-14.000000123588292,-569.4288344572838,-1848.833194031717
2041-06-11 18:09:19.117,2041-06-25 18:09:19.121,2043-01-12 01:11:35.078,2048-02-02 23:30:55.209,96.48332882113975,106.276171899708,22792.053212274404,-21793.053212274404,22308.011151555835,-21309.011151555835,-14.000000045872666,-565.293240239703,-1847.9300941073732
2041-05-01 13:42:49.741,2041-06-08 10:11:20.611,2043-01-27 01:11:35.078,2048-02-22 09:22:52.066,110.4592057172281,112.81559643333031,35418.34844956634,-34419.34844956634,34329.59325727366,-33330.59325727366,-37.85313507493601,-597.6251674368988,-1852.3411688475073
2041-06-09 17:26:20.973,2041-07-05 05:08:55.766,2043-02-11 01:11:35.078,2048-03-10 10:33:48.122,102.61714463094312,109.50065213155696,6184.38055122498,-5185.38055122498,4364.427700286072,-3365.4277002860717,-25.487902692670847,-585.8351772262789,-1854.390428755128
2041-05-13 15:02:47.586,2041-07-06 01:11:35.290,2043-02-26 01:11:35.078,2048-03-25 03:52:43.540,95.0,117.21240306233368,55717.12938489049,-54718.12938489049,53550.098528252674,-52551.098528252674,-53.4227743486478,-599.9999975496311,-1854.1119034997566
2041-05-23 02:35:18.122,2041-07-21 01:11:49.248,2043-03-13 01:11:35.078,2048-04-11 19:43:45.030,113.07224557126342,114.90678453280086,61199.09321825258,-60200.09321825258,42473.01941551416,-41474.01941551416,-58.942026924648665,-599.9998359921273,-1856.772337407243
2041-09-14 01:24:50.143,2041-09-28 01:24:50.143,2043-03-28 01:11:35.078,2048-04-20 21:45:31.081,108.22400114420577,111.51252679676266,76642.41628631872,-75643.41628631872,61149.84368881172,-60150.84368881172,-14.000000001931568,-545.9907978546902,-1850.8568981833498
2041-08-10 04:42:04.420,2041-10-08 16:37:01.908,2043-04-12 01:11:35.078,2048-06-17 05:05:46.079,142.4763373105855,114.06914539501757,122274.99281374649,-121275.99281374649,77182.5364943083,-76183.5364943083,-59.49649870159844,-550.3573283566681,-1893.1626273291101
2041-07-26 09:13:53.447,2041-09-13 11:31:11.175,2043-04-27 01:11:35.078,2048-05-10 11:44:12.569,95.00000023750486,114.96382231976014,68902.16796437441,-67903.16796437441,66147.54712206607,-65148.54712206607,-49.09534407945605,-590.5697210986564,-1840.439322817267
2041-07-05 04:34:50.876,2041-09-23 14:47:58.290,2043-05-12 01:11:35.078,2048-05-30 06:56:39.221,110.89344799470742,122.91939754283233,127114.77129918241,-126115.77129918241,116280.60041739515,-115281.60041739515,-80.42578025228433,-595.4330646784889,-1845.2396312903581
2041-08-10 19:20:20.473,2041-10-22 22:18:36.589,2043-05-27 01:11:35.078,2048-06-22 18:16:02.733,121.9819468429195,123.77824665919013,147272.05802595653,-146273.05802595653,133318.30881884307,-132319.30881884307,-73.12379763956947,-581.1201213958167,-1853.7114311898417
2041-10-04 07:31:47.308,2041-11-20 13:04:31.222,2043-06-11 01:11:35.078,2048-06-03 15:47:47.729,117.22358124840648,107.63205730648485,56989.790636766316,-55990.790636766316,46109.29897852346,-45110.29897852346,-47.23106382305246,-567.5049057384462,-1819.6084797563265
2041-09-21 03:45:37.194,2041-11-03 01:11:35.078,2043-06-26 01:11:35.078,2048-08-11 11:07:28.239,109.2159601952632,113.89929210824914,82087.6880673222,-81088.6880673222,76481.98330238038,-75482.98330238038,-42.893031063115004,-600.0,-1873.413809733454
2041-09-27 19:57:52.613,2041-11-18 01:11:35.078,2043-07-11 01:11:35.078,2048-07-17 23:53:27.237,100.23031192174207,115.45899973147941,89736.21148534081,-88737.21148534081,94243.53288017845,-93244.53288017845,-51.21785259918413,-599.9999999999989,-1833.9457425857784
2041-09-25 17:30:47.902,2041-12-03 16:44:29.898,2043-07-26 01:11:35.078,2048-08-08 02:38:21.659,112.33552026915383,114.87328636981565,87789.89444379264,-86790.89444379264,94860.05894012762,-93861.05894012762,-68.96784717425605,-599.3521432839982,-1840.0602613502083
2041-10-01 22:50:10.297,2041-12-18 01:11:35.078,2043-08-10 01:11:35.078,2048-09-05 20:38:43.771,119.98619465922032,120.00017724120231,115827.39247549536,-114828.39247549536,129876.40181220125,-128877.40181220125,-77.09820349186535,-599.9999999943957,-1853.8105172813694
2041-10-16 02:47:54.340,2042-01-02 01:11:35.541,2043-08-25 01:11:35.078,2048-09-16 22:22:37.550,116.38876455882148,119.43289533474007,103318.92433123874,-102319.92433123874,128251.7423152386,-127252.7423152386,-77.9331157470107,-599.9999946462252,-1849.882667494911
2041-10-29 06:30:11.245,2042-01-31 22:23:20.158,2043-09-09 01:11:35.078,2048-09-20 04:02:41.098,117.54796585342378,111.75809341631239,55168.36656878827,-54169.36656878827,84815.87746703673,-83816.87746703673,-94.6619087194475,-585.1168393512264,-1838.118819674929
2041-11-12 00:32:23.600,2042-02-16 11:46:35.622,2043-09-24 01:11:35.078,2048-10-19 01:50:24.167,117.07905044571018,112.22124641077072,46409.81336011742,-45410.81336011742,87182.23215624655,-86183.23215624655,-96.46819470420787,-584.5590214818416,-1852.0269570484265
2041-11-05 22:14:10.208,2042-02-16 01:11:59.192,2043-10-09 01:11:35.078,2048-10-18 00:52:13.786,121.0642195730705,111.82098317641956,51004.934834856685,-50005.934834856685,83970.01290767324,-82971.01290767324,-102.12348361849408,-599.9997208973895,-1835.9865591240437
2041-11-16 06:14:59.862,2042-03-10 01:19:14.105,2043-10-24 01:11:35.078,2048-11-21 13:06:48.161,118.20559999623924,115.77908464297398,50831.8625384243,-49832.8625384243,106386.98687173518,-105387.98687173518,-113.79460928768006,-592.9946871882128,-1855.4966792064372
2041-11-24 01:49:10.314,2042-04-03 22:38:47.711,2043-11-08 01:11:35.078,2048-12-21 01:17:34.219,125.78102782860829,114.45498511688281,30222.68033947034,-29223.68033947034,93573.22407281325,-92574.22407281325,-130.86779395252915,-583.10610378226,-1870.0041567300834
2042-01-02 14:23:59.823,2042-05-12 05:15:44.573,2043-11-23 01:11:35.078,2048-12-26 06:01:43.216,129.21629116057107,124.17110450374886,135477.43300584392,-134478.43300584392,130197.11134075138,-129198.11134075138,-129.61926794572807,-559.8304456592367,-1860.2014830740002
2041-12-12 04:10:27.775,2042-04-20 07:36:20.730,2043-12-08 01:11:35.078,2048-12-01 09:47:12.724,132.8967211874166,118.45309332689853,65987.2809870698,-64988.2809870698,114483.13142334866,-113484.13142334866,-129.14297401238264,-596.7328049593607,-1820.358074607095
2041-12-23 20:05:55.632,2042-05-02 01:11:35.078,2043-12-23 01:11:35.078,2049-01-31 17:03:08.558,108.86712019289658,105.5652938732756,46941.90148831463,-45942.90148831463,34335.9136562245,-33336.9136562245,-129.21226211254083,-599.9999999956873,-1866.6608041676839
2041-12-29 19:48:43.334,2042-05-17 01:11:35.078,2044-01-07 01:11:35.078,2049-03-11 08:05:37.383,139.65904412455495,121.17208895467282,109466.81831458764,-108467.81831458764,117321.79440972261,-116322.79440972261,-138.2242100043055,-600.0,-1890.2875266796925
2042-01-24 19:56:47.132,2042-06-17 15:52:48.162,2044-01-22 01:11:35.078,2049-02-24 12:46:53.514,108.66266312611158,113.56899312142734,78687.42276674624,-77688.42276674624,70503.28860557181,-69504.28860557181,-143.83056747542136,-583.3880430138515,-1860.4828522706457
2042-02-11 12:38:22.213,2042-06-16 01:11:38.316,2044-02-06 01:11:35.078,2049-03-05 06:09:52.588,95.00013665546682,90.00104818982656,115662.77365004054,-114663.77365004054,62695.21990226738,-61696.21990226738,-124.52310303841165,-599.9999625260357,-1854.2071471096817
2042-02-21 15:41:35.762,2042-07-01 01:11:58.111,2044-02-21 01:11:35.078,2049-03-20 15:30:43.068,95.01044582644388,90.00100008026858,122662.70887803414,-121663.70887803414,60056.578141343605,-59057.578141343605,-129.39609199501737,-599.9997334169582,-1854.5966202516631
2042-03-09 22:28:46.767,2042-07-28 10:13:20.635,2044-03-07 01:11:35.078,2049-04-01 19:37:18.730,139.26704278392552,106.67804973863892,94597.08473681558,-93598.08473681558,22507.394168159,-21508.394168159,-140.48928088531318,-587.6237782745952,-1851.7678663479826
2042-08-03 03:55:45.951,2042-09-02 10:34:33.902,2044-03-22 01:11:35.078,2049-03-29 23:53:05.084,111.97176346580169,102.28047926002584,27731.21637952692,-26732.21637952692,24283.78552694395,-23284.78552694395,-30.27694386692377,-566.6090413945922,-1833.9454861852917
2042-08-02 11:18:52.567,2042-08-16 11:18:52.567,2044-04-06 01:11:35.078,2048-03-30 11:42:40.616,179.999422661259,96.79669537907843,32059.10311308476,-31060.10311308476,48845.536388451044,-47846.536388451044,-14.000000000126702,-598.5782698073184,-1454.4382585429535
2042-03-03 01:11:35.078,2042-08-30 01:11:35.078,2044-04-21 01:11:35.078,2049-05-27 21:55:06.725,102.01914129615744,98.60030077955963,117616.8335990249,-116617.8335990249,51757.446426619244,-50758.446426619244,-179.99999999999767,-599.9999999993911,-1862.863560725078
2042-03-18 01:11:35.085,2042-09-14 01:11:35.084,2044-05-06 01:11:35.078,2049-06-09 14:08:37.337,102.14116996956913,94.6470313639611,134270.48439282918,-133271.48439282918,68631.73530439036,-67632.73530439036,-179.9999999949475,-599.9999999286342,-1860.5396094773037
2042-07-10 20:35:29.332,2042-09-29 01:11:35.899,2044-05-21 01:11:35.078,2049-06-18 20:20:51.575,95.00000772381212,105.29208432783896,39370.88567606522,-38371.88567606522,10578.80727518316,-9579.80727518316,-80.19174267558938,-599.9999904934351,-1854.7981076069063
2042-08-29 16:42:09.588,2042-11-01 04:30:19.111,2044-06-05 01:11:35.078,2049-06-24 13:01:29.753,95.00000000014775,137.38013295757128,219694.42173530615,-218695.42173530615,223865.42664394053,-222866.42664394053,-63.491776880276305,-581.8619903627008,-1845.4929939236188
2043-02-06 17:22:08.715,2043-02-20 17:22:08.715,2044-07-05 01:11:35.078,2049-12-29 06:35:55.621,137.71182595433328,90.001,54540.4434699078,-53541.4434699078,77758.57318414473,-76759.57318414473,-14.000000000330568,-500.32599957450856,-2003.2252377615666
2042-11-23 10:22:26.518,2042-12-07 10:22:26.545,2044-07-20 01:11:35.078,2049-08-20 04:17:57.802,98.4312875562923,117.90879143850484,144747.21667742648,-143748.21667742648,139736.27799093083,-138737.27799093083,-14.000000309089675,-590.6174598779141,-1857.129429672831
2042-10-02 06:09:08.581,2042-12-13 01:11:35.101,2044-08-04 01:11:35.078,2049-08-26 19:50:02.825,95.00000001207862,121.69267703736561,144848.9306696667,-143849.9306696667,165594.90904066816,-164595.90904066816,-71.79336250400566,-599.9999997322692,-1848.7767100358824
2043-01-25 14:27:10.327,2043-02-08 14:27:10.327,2044-08-19 01:11:35.078,2049-10-06 20:33:19.160,128.63599107185345,120.54364582782432,163197.10556486074,-162198.10556486074,169607.1935558592,-168608.1935558592,-14.000000000010019,-557.4475086911076,-1874.806760206556
2043-02-23 08:05:07.881,2043-03-09 08:05:07.881,2044-09-03 01:11:35.078,2049-10-07 10:39:22.492,95.53591551413044,101.84313749084235,45500.4959699228,-44501.4959699228,54641.35684707567,-53642.35684707567,-14.000000000056827,-543.7128147764115,-1860.3942987776638
2043-01-13 01:36:38.549,2043-01-27 01:36:38.623,2044-09-18 01:11:35.078,2049-10-15 16:07:26.677,100.15500157471367,124.24396151211785,256032.65719716015,-255033.65719716015,243336.60582062003,-242337.60582062003,-14.000000862593408,-599.9825978563358,-1853.6221249867983
2043-03-11 16:50:23.233,2043-03-26 00:24:00.689,2044-10-03 01:11:35.078,2049-11-19 06:04:29.266,95.00000000000549,101.53546789181055,40473.41626484604,-39474.41626484604,50923.191237255305,-49924.191237255305,-14.315016853115146,-557.033036910167,-1873.2034049574654
2043-04-29 09:32:59.977,2043-05-14 21:08:59.438,2044-10-18 01:11:35.078,2049-12-04 16:35:57.960,103.52797036590508,91.66896087581667,57832.51825973061,-56833.51825973061,36187.34590601119,-35188.34590601119,-15.483327088575745,-522.1684680602216,-1873.641931503131
2043-04-11 01:06:20.604,2043-04-25 01:06:20.604,2044-11-02 01:11:35.078,2049-11-30 23:51:48.231,112.19467316993796,90.00100000001079,62001.41084960255,-61002.41084960255,63307.0278903208,-62308.0278903208,-14.000000000169672,-557.0036397419682,-1854.9445966803105
2043-04-12 21:15:56.832,2043-04-26 21:16:05.354,2044-11-17 01:11:35.078,2049-12-15 20:32:16.314,109.1322081675469,92.84975102682405,56315.34511398361,-55316.34511398361,44606.1279019943,-43607.1279019943,-14.000098623995173,-570.163538477396,-1854.8060328256527
2043-03-18 20:09:34.223,2043-04-22 20:39:05.241,2044-12-02 01:11:35.078,2050-01-08 15:24:38.872,102.7921657666459,100.8106483502261,43229.82801328602,-42230.82801328602,44739.792535623325,-43740.792535623325,-35.020497895409186,-589.189234222381,-1863.5924050181352
2043-04-12 14:39:33.554,2043-07-23 18:53:18.262,2044-12-17 01:11:35.078,2050-01-15 04:58:08.259,160.68651241492043,98.79624141283773,22098.222017010077,-21099.222017010077,35573.50469971808,-34574.50469971808,-102.17621189124134,-512.2626946346486,-1855.1573284855785
2043-03-12 09:32:51.525,2043-05-21 14:00:07.175,2045-01-01 01:11:35.078,2050-01-29 14:01:58.610,98.5678862714472,98.97793877811918,42687.44845603584,-41688.44845603584,34045.218085742905,-33046.218085742905,-70.1855978029928,-590.4662951689036,-1854.5349945798507
2043-04-30 20:22:18.019,2043-06-01 18:33:42.877,2045-01-16 01:11:35.078,2050-02-16 18:04:47.601,107.17530668277566,90.08840867182896,87043.53851346653,-86044.53851346653,54850.868814515234,-53851.868814515234,-31.92459326781467,-594.276298618185,-1857.703617162138
2043-04-05 13:24:52.923,2043-06-29 02:49:21.617,2045-01-31 01:11:35.078,2050-03-03 17:49:47.971,127.35779679796713,98.56998750870333,61832.25353561763,-60833.25353561763,41533.79941070445,-40534.79941070445,-84.5586654300863,-581.9321002471759,-1857.6932047816742
2043-04-09 07:55:27.760,2043-06-26 01:22:55.533,2045-02-15 01:11:35.078,2050-03-19 10:20:59.122,126.9596935836563,101.42911877937085,29786.01267037409,-28787.01267037409,53908.594396396846,-52909.594396396846,-77.72740477495444,-599.9921243681342,-1858.381528287096
2043-05-05 10:05:35.542,2043-07-24 09:40:18.091,2045-03-02 01:11:35.078,2050-03-10 13:46:41.799,149.42092996536525,103.55155572864523,39420.276254857476,-38421.276254857476,59055.75014290465,-58056.75014290465,-79.98243690695392,-586.6467243876848,-1834.5243833471734
